ann_agg,year,esm,experiment,ensemble,variable,continent,type,name,acronym
287.69271105131446,1988,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.364257121869,1989,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.81246304040286,1990,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.4690780839837,1991,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.4368584392679,1992,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.0543260944798,1993,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.0136948430286,1994,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.27108997550596,1995,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.0963772294119,1996,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.7596806440888,1997,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.2659789589535,1998,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.6352902926107,1999,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.36957227065847,2000,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.5255823210704,2001,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.4869934225383,2002,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.04919770844896,2003,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.85878054386285,2004,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.84784000796657,2005,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.81477478584463,2006,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.6728451115826,2007,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.0836486024253,2008,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.76051639112404,2009,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.1323350452612,2010,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.3001356396555,2011,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.88916860254636,2012,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.613867927114,2013,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.05352846551483,2014,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.3306396516518,1980,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.2478889412933,1981,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.9618392575131,1982,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.8079916307142,1983,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.205168135088,1984,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.56507127594296,1985,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.36571147703467,1986,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.79433388790113,1987,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.0287901792106,1988,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.1444859174053,1989,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.6250555695138,1990,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.62156041934537,1991,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.17367647335345,1992,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.86287831087424,1993,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.8732984852194,1994,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.1022769423799,1995,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.91938825484397,1996,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.6665029958494,1997,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.5942126378032,1998,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.5826800525792,1999,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.1475218051333,2000,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.84568768993597,2001,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.53979519533146,2002,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.91181074909167,2003,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.93446396763295,2004,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.75714913168343,2005,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.4246834980122,2006,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.3100711320122,2007,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
288.0881342397558,2008,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.59873166226055,2009,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
288.63568828609135,2010,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.3891959512053,2011,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
288.19121615136066,2012,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
288.2323791076057,2013,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.44460952186984,2014,CESM2-WACCM,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
294.09936807443665,1980,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.2346421364513,1981,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.1617662631126,1982,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.0548127013083,1983,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.5098717797099,1984,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.3221625912082,1985,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.4637062790874,1986,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7122415568644,1987,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.9188998437636,1988,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.48076273363773,1989,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7222393416198,1990,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.5855590979705,1991,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7083239384959,1992,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.3606986495304,1993,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7121257067631,1994,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.8121164486385,1995,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.91291415635544,1996,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.4968113113246,1997,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.8425419816935,1998,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.98619454983674,1999,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.5303115105019,2000,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.38447187721255,2001,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.934759328005,2002,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.36268232497827,2003,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.9318837793542,2004,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.94920901149715,2005,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.93115737231494,2006,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.47943919301593,2007,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.00414673360893,2008,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.9533184457418,2009,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.45878211526184,2010,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.80470848516416,2011,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.5973589187243,2012,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.39602800526103,2013,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.6348104454826,2014,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
298.7374334469179,1980,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.7834214365523,1981,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.8900871668357,1982,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.36037196739863,1983,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.11776410803594,1984,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.41736836680775,1985,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.1094172650363,1986,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.0241460955306,1987,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.37845925260524,1988,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.39402591264263,1989,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.98175097013615,1990,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.75827887254707,1991,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.18373388065453,1992,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.2619848251976,1993,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.7788503520044,1994,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.78640170221144,1995,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.18668513206404,1996,CESM2-WACCM,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
