ann_agg,year,esm,experiment,ensemble,variable,continent,type,name,acronym
263.6690665490815,1991,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
261.54132654779863,1992,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
262.2822374263944,1993,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
263.4020930504897,1994,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
263.2841747003252,1995,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
263.9278695552931,1996,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
262.76534911264577,1997,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.2060629447769,1998,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.45545145725885,1999,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.46872329076774,2000,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.6835238557168,2001,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.5458544456638,2002,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.98488298655053,2003,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.349337078034,2004,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.69808832125705,2005,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.54842633999806,2006,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.6912526847919,2007,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.5534117910403,2008,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.80630401750324,2009,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.93029719734284,2010,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.0790274362297,2011,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.9333875877655,2012,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.3360909758371,2013,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.3255445428259,2014,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
279.4740748532077,1980,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
278.86997284766187,1981,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.9774545358136,1982,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.02158033838754,1983,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.29999574545815,1984,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
278.8870635281795,1985,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.07123421746104,1986,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.6347491817813,1987,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.91169466817456,1988,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.0975810749847,1989,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.9440869809046,1990,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.29256459089737,1991,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.194098833816,1992,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
279.591430872006,1993,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.39788248615287,1994,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.6870850025734,1995,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.6224379405291,1996,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.25288773286314,1997,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.0172278200866,1998,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.58449935059383,1999,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.8736515819043,2000,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.1169295197247,2001,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.6066086035724,2002,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.99253136214475,2003,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.0383847554669,2004,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.2752729172713,2005,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.40801052015496,2006,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.3366234268495,2007,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.38750615292975,2008,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.4426309777348,2009,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.0669954448728,2010,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.83448614016396,2011,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.3425397390207,2012,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.0623845011824,2013,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.34273395684966,2014,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,W.North-America,WNA
283.58194794722124,1980,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
283.09560529140487,1981,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.2396880212861,1982,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
283.37944619646396,1983,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
283.1480602069559,1984,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.45531181311924,1985,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.0827528875831,1986,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.94216355773364,1987,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.8304822768915,1988,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.91616851482064,1989,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.5326044756667,1990,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.7876865383358,1991,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.54989422848377,1992,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.1478224762957,1993,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.23380185247146,1994,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.8834451172312,1995,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.1275255432575,1996,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.5917417916556,1997,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.4696994066192,1998,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.46125540165957,1999,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.72279229413164,2000,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.29963711514716,2001,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.02482395235245,2002,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.2949449035097,2003,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.9089376318396,2004,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.42951290507625,2005,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.97144459961027,2006,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.7799186995095,2007,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.0410813243275,2008,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.74731813229766,2009,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.45980460368133,2010,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.81609707202875,2011,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.604986110207,2012,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.77708774465435,2013,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
284.7108017822389,2014,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,C.North-America,CNA
283.81116058290445,1980,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
283.71852960981954,1981,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
283.5876531263976,1982,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
283.64874656710487,1983,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
283.17846408579607,1984,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.6216862440843,1985,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.68213983169903,1986,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.53656461441136,1987,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.6907342058411,1988,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.8986444117188,1989,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.909967504705,1990,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.1830574655539,1991,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.683398958354,1992,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.20585854080326,1993,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.53617149513354,1994,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.6859939779133,1995,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.9483299019004,1996,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.9640771865317,1997,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.6027122359096,1998,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.26765815816333,1999,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.48712847404937,2000,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.3634057303729,2001,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.9921383776112,2002,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.58192748690004,2003,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.15652444285513,2004,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.63472822592166,2005,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.0700965364105,2006,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.83755651659976,2007,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
284.7383087605656,2008,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.61276860375756,2009,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.3619132293072,2010,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.40777086639474,2011,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.54624532447497,2012,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.63757772954506,2013,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.50143318962006,2014,UKESM1-0-LL,historical,r1i1p1f2,tas,NORTH-AMERICA,Land,E.North-America,ENA
292.6023107689673,1980,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.5335809976696,1981,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.6582532172439,1982,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.5287524386702,1983,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.06522439608057,1984,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.54365694020197,1985,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.9240105088667,1986,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.01139483446235,1987,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.12084096476286,1988,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.522276995018,1989,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.74348246839867,1990,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.11507605743367,1991,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.68645412134725,1992,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.7434150282508,1993,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.9206945758547,1994,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.7008224665951,1995,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.08028978659894,1996,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.6947968926033,1997,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
292.9115968821017,1998,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.17157743140143,1999,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.6134844301789,2000,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.181173100447,2001,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.27463172455134,2002,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.45714251173865,2003,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.35017087340844,2004,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.2419575293091,2005,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.0523481106514,2006,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.5158423964321,2007,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.5623322808208,2008,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.0524660175358,2009,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.7632704436023,2010,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.9156626119524,2011,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.76547306639776,2012,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.94015776099417,2013,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.6494907022862,2014,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
298.9368233311482,1980,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.2801870184579,1981,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.30197777348036,1982,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.20321482927955,1983,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.051381428964,1984,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.8272453347566,1985,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.59472288038756,1986,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.9466941095493,1987,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.03585400877836,1988,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.3175310337918,1989,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.4338173659381,1990,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.7093144748768,1991,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
298.61579462345424,1992,UKESM1-0-LL,historical,r1i1p1f2,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
