"esm","experiment","region","iasd","tas_change","pr_pct"
"UKESM1-0-LL","ssp119","ARP",0.303822768855714,1.63651054273657,42.0025669261337
"UKESM1-0-LL","ssp119","CAF",0.257621213359012,1.6327986101324,1.17265853567004
"UKESM1-0-LL","ssp119","CAR",0.18376495447149,1.18858444259416,5.15758598446072
"UKESM1-0-LL","ssp119","CAU",0.417523386018977,1.40264719291611,-6.6007628824385
"UKESM1-0-LL","ssp119","CNA",0.701276777490304,2.17800079863582,6.43628032713493
"UKESM1-0-LL","ssp119","EAS",0.329766435672712,1.78311249696532,8.30363119459352
"UKESM1-0-LL","ssp119","EAU",0.347363289179948,1.32251933711603,-15.1802253742523
"UKESM1-0-LL","ssp119","ECA",0.421225029774381,1.92707740533444,13.741854100368
"UKESM1-0-LL","ssp119","EEU",0.876746120775523,3.3066119769606,7.90822417833925
"UKESM1-0-LL","ssp119","ENA",0.457523092263961,2.25937363193333,7.94691985990754
"UKESM1-0-LL","ssp119","ESAF",0.311679594191466,1.38283067390842,-6.27170949121789
"UKESM1-0-LL","ssp119","ESB",0.56952558586329,3.16523226720625,15.3501317219185
"UKESM1-0-LL","ssp119","MDG",0.232194492545207,1.06564365272146,-2.74987417481996
"UKESM1-0-LL","ssp119","MED",0.312599478466545,1.82823814041319,2.13195745242979
"UKESM1-0-LL","ssp119","NAU",0.316818586085646,1.09585744072416,-8.49575917009165
"UKESM1-0-LL","ssp119","NCA",0.260875021083731,1.49703438826919,11.5072650368868
"UKESM1-0-LL","ssp119","NEAF",0.237509640452709,1.46520893765819,9.33136431186809
"UKESM1-0-LL","ssp119","NEN",0.602663718814391,4.37928809115874,14.0771079319774
"UKESM1-0-LL","ssp119","NES",0.424007338437216,1.37140399451397,-0.629935616815881
"UKESM1-0-LL","ssp119","NEU",0.503143109250932,2.41064227293339,4.56022359267897
"UKESM1-0-LL","ssp119","NSA",0.484935715170848,1.57176850869706,-0.69107048828726
"UKESM1-0-LL","ssp119","NWN",0.755991060381061,4.17936037640118,11.8871198769865
"UKESM1-0-LL","ssp119","NWS",0.342211247673327,1.45823866423694,3.22486502527728
"UKESM1-0-LL","ssp119","NZ",0.250320244021839,0.813402469065011,1.17036316484791
"UKESM1-0-LL","ssp119","RAR",0.71722523516576,6.21103925088886,25.0802614383076
"UKESM1-0-LL","ssp119","RFE",0.488139665996549,4.22202008699372,13.002214006556
"UKESM1-0-LL","ssp119","SAH",0.325187710280954,1.54964675339028,3.55976163156679
"UKESM1-0-LL","ssp119","SAM",0.52025257336477,1.84328955715125,-5.18242476375344
"UKESM1-0-LL","ssp119","SAS",0.248325419048768,1.36655441549362,9.55656209797567
"UKESM1-0-LL","ssp119","SAU",0.233837680887336,0.901473833227953,-1.07565673490192
"UKESM1-0-LL","ssp119","SCA",0.24108601936979,1.27168484178122,4.5711113038816
