"esm","experiment","ensemble","region","iasd","tas_change","pr_pct"
"MPI-ESM1-2-HR","ssp370","r10i1p1f1","ARP",0.257937377637238,3.32305908423712,31.4967097238471
"MPI-ESM1-2-HR","ssp126","r1i1p1f1","ARP",0.297139124842385,0.670088615834402,-6.27290504463824
"MPI-ESM1-2-HR","ssp245","r1i1p1f1","ARP",0.263999205040619,1.97734213916033,16.0848191372896
"MPI-ESM1-2-HR","ssp370","r1i1p1f1","ARP",0.320129005073594,3.32695403342689,12.0507006040638
"MPI-ESM1-2-HR","ssp585","r1i1p1f1","ARP",0.305946104253653,4.15666946664118,60.5289125930309
"MPI-ESM1-2-HR","ssp126","r2i1p1f1","ARP",0.271289855635217,0.836889889258146,0.839476305035511
"MPI-ESM1-2-HR","ssp245","r2i1p1f1","ARP",0.240635681347483,2.05335813866139,17.4314966820875
"MPI-ESM1-2-HR","ssp370","r2i1p1f1","ARP",0.283371704591067,3.34416614300432,37.1955114019855
"MPI-ESM1-2-HR","ssp585","r2i1p1f1","ARP",0.281655902742668,4.06540421645764,68.3242818960377
"MPI-ESM1-2-HR","ssp370","r3i1p1f1","ARP",0.28169373845848,3.422542443265,46.5967048111257
"MPI-ESM1-2-HR","ssp370","r4i1p1f1","ARP",0.226661581855324,3.35345533808317,27.6748296584997
"MPI-ESM1-2-HR","ssp370","r5i1p1f1","ARP",0.307351530464682,3.34912860325107,30.4393413847118
"MPI-ESM1-2-HR","ssp370","r6i1p1f1","ARP",0.268446476020252,3.33196917654806,29.8071091336653
"MPI-ESM1-2-HR","ssp370","r7i1p1f1","ARP",0.310928509094217,3.24650322690962,51.7292807414538
"MPI-ESM1-2-HR","ssp370","r8i1p1f1","ARP",0.223687992297413,3.30071062961758,10.4255500638679
"MPI-ESM1-2-HR","ssp370","r9i1p1f1","ARP",0.247284447282521,3.25800284236925,44.5838091845839
"MPI-ESM1-2-HR","ssp370","r10i1p1f1","CAF",0.230741901953995,2.45472483945014,6.32760520751412
"MPI-ESM1-2-HR","ssp126","r1i1p1f1","CAF",0.23918968411725,0.373834271850853,1.42984902558628
"MPI-ESM1-2-HR","ssp245","r1i1p1f1","CAF",0.30754896233872,1.64774312651122,1.09665818144467
"MPI-ESM1-2-HR","ssp370","r1i1p1f1","CAF",0.289889936885109,2.39731391682363,7.38721439022579
"MPI-ESM1-2-HR","ssp585","r1i1p1f1","CAF",0.266815263467079,2.16388950311449,13.238513845981
"MPI-ESM1-2-HR","ssp126","r2i1p1f1","CAF",0.260244985527526,0.637884097264362,-0.357484825648676
"MPI-ESM1-2-HR","ssp245","r2i1p1f1","CAF",0.296770073940263,1.47967945521162,3.33062261806008
"MPI-ESM1-2-HR","ssp370","r2i1p1f1","CAF",0.238659228476168,2.34583632845931,6.54906157793298
"MPI-ESM1-2-HR","ssp585","r2i1p1f1","CAF",0.264555520378499,2.25530554061356,13.8028173959941
"MPI-ESM1-2-HR","ssp370","r3i1p1f1","CAF",0.285594395770834,2.32305300260902,8.54213075421647
"MPI-ESM1-2-HR","ssp370","r4i1p1f1","CAF",0.252916157168156,2.28742864345395,7.09603083653732
"MPI-ESM1-2-HR","ssp370","r5i1p1f1","CAF",0.283609288125864,2.39446957081913,5.95077039286188
"MPI-ESM1-2-HR","ssp370","r6i1p1f1","CAF",0.264825063182104,2.45359716884809,7.57253700819849
"MPI-ESM1-2-HR","ssp370","r7i1p1f1","CAF",0.288106445108531,2.29456196427145,7.76332400333732
"MPI-ESM1-2-HR","ssp370","r8i1p1f1","CAF",0.212596514985323,2.42956918975534,6.47824876856951
"MPI-ESM1-2-HR","ssp370","r9i1p1f1","CAF",0.239878309553325,2.36244067696464,5.4502632783851
"MPI-ESM1-2-HR","ssp370","r10i1p1f1","CAR",0.133193739508989,2.04470666199018,-19.3597832040697
"MPI-ESM1-2-HR","ssp126","r1i1p1f1","CAR",0.145529205076155,0.486817024357094,-9.6274257464659
"MPI-ESM1-2-HR","ssp245","r1i1p1f1","CAR",0.166127108946561,1.27812185207068,-12.2919677471359
"MPI-ESM1-2-HR","ssp370","r1i1p1f1","CAR",0.161734388029055,1.96203716220396,-20.7599750018353
