"esm","experiment","ensemble","region","iasd","tas_change","pr_pct"
"IPSL-CM6A-LR","ssp245","r10i1p1f1","ARP",0.282121570378136,3.14998809374998,93.5604124253658
"IPSL-CM6A-LR","ssp370","r10i1p1f1","ARP",0.344422994185343,4.74426459374996,108.222571071924
"IPSL-CM6A-LR","ssp245","r11i1p1f1","ARP",0.316987633694764,3.03573309374997,80.3871808931527
"IPSL-CM6A-LR","ssp119","r14i1p1f1","ARP",0.319803958100306,0.905773593749984,8.9736008227708
"IPSL-CM6A-LR","ssp126","r14i1p1f1","ARP",0.322831245159235,1.49870359374995,22.0627386972984
"IPSL-CM6A-LR","ssp245","r14i1p1f1","ARP",0.324832890029891,3.11047809374998,57.0000796336706
"IPSL-CM6A-LR","ssp370","r14i1p1f1","ARP",0.335470893005921,4.70032759374999,139.949527037273
"IPSL-CM6A-LR","ssp460","r14i1p1f1","ARP",0.289716836477138,3.62576959374996,81.1885799986882
"IPSL-CM6A-LR","ssp585","r14i1p1f1","ARP",0.344800142694203,6.14110109374997,153.668049352361
"IPSL-CM6A-LR","ssp119","r1i1p1f1","ARP",0.307017841823523,0.796676093749966,32.3653672648906
"IPSL-CM6A-LR","ssp126","r1i1p1f1","ARP",0.274368095657365,1.47951409374997,40.677430728246
"IPSL-CM6A-LR","ssp245","r1i1p1f1","ARP",0.310121577529763,3.10803559375,63.5624683842945
"IPSL-CM6A-LR","ssp370","r1i1p1f1","ARP",0.332433225707985,4.64190909374997,120.794784997734
"IPSL-CM6A-LR","ssp434","r1i1p1f1","ARP",0.370872823620184,2.25414359374997,58.7598494061531
"IPSL-CM6A-LR","ssp460","r1i1p1f1","ARP",0.315403156833369,3.83524459374996,71.8175708329694
"IPSL-CM6A-LR","ssp585","r1i1p1f1","ARP",0.34241256788335,6.05272509374998,200.256193016891
"IPSL-CM6A-LR","ssp245","r22i1p1f1","ARP",0.334889349413289,3.10594409375,53.0507144706662
"IPSL-CM6A-LR","ssp245","r25i1p1f1","ARP",0.3038488237595,2.86800759374995,93.6225493589343
"IPSL-CM6A-LR","ssp119","r2i1p1f1","ARP",0.298064010184484,0.874005593749985,27.7740649697547
"IPSL-CM6A-LR","ssp126","r2i1p1f1","ARP",0.304714175921734,1.56121109374999,34.8012201834844
