"esm","experiment","ensemble","region","iasd","tas_change","pr_pct"
"MRI-ESM2-0","ssp370","r1i1p1f1","CAF",0.21981338746014,3.57296707463007,-7.26491230379959
"MRI-ESM2-0","ssp434","r1i1p1f1","CAF",0.242720481109737,2.28960204772284,-9.67176872376507
"MRI-ESM2-0","ssp460","r1i1p1f1","CAF",0.212076197970652,2.79169972546879,-4.88464384227014
"MRI-ESM2-0","ssp585","r1i1p1f1","CAF",0.24617266347195,4.27438060456581,-3.33086189698806
"MRI-ESM2-0","ssp126","r2i1p1f1","CAF",0.242371617741779,1.02835357639572,4.59488397281581
"MRI-ESM2-0","ssp245","r2i1p1f1","CAF",0.280284618478816,2.1191420671434,6.12666053653303
"MRI-ESM2-0","ssp370","r2i1p1f1","CAF",0.270795432853349,3.6928770598301,-7.70104278431861
"MRI-ESM2-0","ssp585","r2i1p1f1","CAF",0.270724969471033,4.18912029398808,0.212925193703692
"MRI-ESM2-0","ssp126","r3i1p1f1","CAF",0.221305980750196,1.00046853587418,0.979841084203151
"MRI-ESM2-0","ssp245","r3i1p1f1","CAF",0.278761377139028,2.07083632483256,6.55820996383415
"MRI-ESM2-0","ssp370","r3i1p1f1","CAF",0.24391725109029,3.62210611971881,-7.67255171427034
"MRI-ESM2-0","ssp585","r3i1p1f1","CAF",0.266206381602619,4.35487969328449,-0.360075173952428
"MRI-ESM2-0","ssp126","r4i1p1f1","CAF",0.246672436140128,1.13464384939851,1.3324739062133
"MRI-ESM2-0","ssp245","r4i1p1f1","CAF",0.207565324845422,1.97825240067095,3.72670985034261
"MRI-ESM2-0","ssp370","r4i1p1f1","CAF",0.287353577821232,3.66441404999949,-8.32968801566563
"MRI-ESM2-0","ssp585","r4i1p1f1","CAF",0.249261165521624,4.22604301288322,0.266417206524715
"MRI-ESM2-0","ssp126","r5i1p1f1","CAF",0.236682665728115,1.14968035813109,1.18066086232575
"MRI-ESM2-0","ssp245","r5i1p1f1","CAF",0.25848346596748,2.04812132992964,4.98248170590441
"MRI-ESM2-0","ssp370","r5i1p1f1","CAF",0.259367977001241,3.58029373169296,-8.71488654922537
"MRI-ESM2-0","ssp585","r5i1p1f1","CAF",0.263448183655762,4.2939576433514,-1.33921318753826
"MRI-ESM2-0","ssp119","r1i1p1f1","CAR",0.17041405617123,0.413867358681216,-6.98201342288002
"MRI-ESM2-0","ssp126","r1i1p1f1","CAR",0.173592681200084,0.775767328579036,-12.016195520906
"MRI-ESM2-0","ssp245","r1i1p1f1","CAR",0.186690757181855,1.49896111762325,-18.0281746135441
"MRI-ESM2-0","ssp370","r1i1p1f1","CAR",0.166353962099811,2.09060401358283,-36.1993322343165
"MRI-ESM2-0","ssp434","r1i1p1f1","CAR",0.182830842644168,1.21199613307488,-16.6866320851019
"MRI-ESM2-0","ssp460","r1i1p1f1","CAR",0.169708312205332,1.66552495397667,-26.9614619767555
"MRI-ESM2-0","ssp585","r1i1p1f1","CAR",0.18587163088476,2.72438408105393,-37.1668631987232
"MRI-ESM2-0","ssp126","r2i1p1f1","CAR",0.18135816418752,0.798998723932698,-11.6207228836557
"MRI-ESM2-0","ssp245","r2i1p1f1","CAR",0.157453966133555,1.51476166520098,-20.6488489438964
"MRI-ESM2-0","ssp370","r2i1p1f1","CAR",0.173951294491999,2.12696473882551,-31.6076101703475
"MRI-ESM2-0","ssp585","r2i1p1f1","CAR",0.183741894120159,2.69032195110589,-40.3490594600241
"MRI-ESM2-0","ssp126","r3i1p1f1","CAR",0.198102619530074,0.747331460051555,-12.1149598788273
"MRI-ESM2-0","ssp245","r3i1p1f1","CAR",0.179734423754241,1.42027019517809,-25.542763528245
"MRI-ESM2-0","ssp370","r3i1p1f1","CAR",0.156017749737503,2.13049142203835,-31.2194308204804
"MRI-ESM2-0","ssp585","r3i1p1f1","CAR",0.171200175675623,2.71643624209094,-42.8088057054354
"MRI-ESM2-0","ssp126","r4i1p1f1","CAR",0.167000941543641,0.833805375216912,-12.8204233986928
"MRI-ESM2-0","ssp245","r4i1p1f1","CAR",0.173501682597552,1.44199815137358,-19.4393730631864
"MRI-ESM2-0","ssp370","r4i1p1f1","CAR",0.158821973721163,2.0333994512435,-35.6969232781945
"MRI-ESM2-0","ssp585","r4i1p1f1","CAR",0.184443604748679,2.74506891480053,-42.2544698002812
"MRI-ESM2-0","ssp126","r5i1p1f1","CAR",0.178323473478565,0.814726226959806,-18.0349387149324
"MRI-ESM2-0","ssp245","r5i1p1f1","CAR",0.191828115966336,1.50397893910184,-18.5906814400834
"MRI-ESM2-0","ssp370","r5i1p1f1","CAR",0.175821422492874,2.03784450273213,-37.0689835953486
"MRI-ESM2-0","ssp585","r5i1p1f1","CAR",0.177751768164483,2.64851857322816,-44.3967022990644
"MRI-ESM2-0","ssp119","r1i1p1f1","CAU",0.416320846740894,0.399349230653343,3.43004163067905
"MRI-ESM2-0","ssp126","r1i1p1f1","CAU",0.452711732083622,1.18217605736373,-5.64068174596894
"MRI-ESM2-0","ssp245","r1i1p1f1","CAU",0.445315749352958,2.15919291893368,1.78488853948947
"MRI-ESM2-0","ssp370","r1i1p1f1","CAU",0.441874926376503,3.44788533883337,0.0577478579568446
"MRI-ESM2-0","ssp434","r1i1p1f1","CAU",0.509777178350624,1.57777399202496,13.6983107732187
"MRI-ESM2-0","ssp460","r1i1p1f1","CAU",0.455043143623659,2.70562518237608,-1.66132364375951
"MRI-ESM2-0","ssp585","r1i1p1f1","CAU",0.487334083789502,4.2188270317875,11.6503319178969
"MRI-ESM2-0","ssp126","r2i1p1f1","CAU",0.460347088089579,1.08454332194822,-13.4143394312359
"MRI-ESM2-0","ssp245","r2i1p1f1","CAU",0.465016154455293,2.26157770687394,-2.93534381803184
"MRI-ESM2-0","ssp370","r2i1p1f1","CAU",0.468119262052685,3.10163711641957,19.3202335148929
"MRI-ESM2-0","ssp585","r2i1p1f1","CAU",0.491380858488808,4.24519974553078,-0.00655865116440583
"MRI-ESM2-0","ssp126","r3i1p1f1","CAU",0.511378556807321,0.984522360710571,-2.07947462381853
"MRI-ESM2-0","ssp245","r3i1p1f1","CAU",0.453769614372214,2.21001128157332,3.85305711503554
"MRI-ESM2-0","ssp370","r3i1p1f1","CAU",0.550299954246716,3.2755115638073,16.1055446572161
"MRI-ESM2-0","ssp585","r3i1p1f1","CAU",0.457238488336106,4.41366500742743,1.12162593438481
"MRI-ESM2-0","ssp126","r4i1p1f1","CAU",0.456148872709468,1.04714477295556,-3.95100010739145
"MRI-ESM2-0","ssp245","r4i1p1f1","CAU",0.47418932608575,2.0082526866251,10.0486191794767
"MRI-ESM2-0","ssp370","r4i1p1f1","CAU",0.531264796809307,3.38823134076222,5.32572931004469
"MRI-ESM2-0","ssp585","r4i1p1f1","CAU",0.441155955358076,4.44294010154067,-11.2953302603324
"MRI-ESM2-0","ssp126","r5i1p1f1","CAU",0.462789984786089,1.20711542293583,-11.9553915959707
"MRI-ESM2-0","ssp245","r5i1p1f1","CAU",0.459954242285222,2.29117684253367,-7.67370527161991
"MRI-ESM2-0","ssp370","r5i1p1f1","CAU",0.440171115033071,3.2641791462695,13.8168665380517
"MRI-ESM2-0","ssp585","r5i1p1f1","CAU",0.457945621943196,4.28926742693841,6.37920050265378
"MRI-ESM2-0","ssp119","r1i1p1f1","CNA",0.51202920008087,0.973582978703462,-0.85743583430196
"MRI-ESM2-0","ssp126","r1i1p1f1","CNA",0.551676309383072,1.24188497296984,4.85830574360394
"MRI-ESM2-0","ssp245","r1i1p1f1","CNA",0.48496159947731,2.44802971201091,8.65981853180964
"MRI-ESM2-0","ssp370","r1i1p1f1","CNA",0.413730420394274,3.31637152145754,10.9190256799255
"MRI-ESM2-0","ssp434","r1i1p1f1","CNA",0.513661432699759,2.06995583290353,4.97447423229865
"MRI-ESM2-0","ssp460","r1i1p1f1","CNA",0.51653071673341,2.67758782725087,8.49651413638075
"MRI-ESM2-0","ssp585","r1i1p1f1","CNA",0.553689559694638,4.66115681987708,3.49719269087401
"MRI-ESM2-0","ssp126","r2i1p1f1","CNA",0.515587498716632,1.25964497524672,4.23863871589534
"MRI-ESM2-0","ssp245","r2i1p1f1","CNA",0.590257524435577,2.27339649381031,6.23164112792114
"MRI-ESM2-0","ssp370","r2i1p1f1","CNA",0.491318967386835,3.54653214590547,3.62019250882035
"MRI-ESM2-0","ssp585","r2i1p1f1","CNA",0.560916380614662,4.50233681981655,4.71628610621788
"MRI-ESM2-0","ssp126","r3i1p1f1","CNA",0.531412590383918,1.15480002131045,3.45739794593902
"MRI-ESM2-0","ssp245","r3i1p1f1","CNA",0.609493885192639,2.14324185580097,4.88058359891252
"MRI-ESM2-0","ssp370","r3i1p1f1","CNA",0.520863064724004,3.40963145738374,4.93008989349043
"MRI-ESM2-0","ssp585","r3i1p1f1","CNA",0.552164985418505,4.3168927680868,5.936279534061
"MRI-ESM2-0","ssp126","r4i1p1f1","CNA",0.600030520066543,1.49534995166869,3.40889269629356
"MRI-ESM2-0","ssp245","r4i1p1f1","CNA",0.618146279194849,2.32281483574445,4.65300365047931
"MRI-ESM2-0","ssp370","r4i1p1f1","CNA",0.579976599646447,3.30917760969487,6.14448734191753
"MRI-ESM2-0","ssp585","r4i1p1f1","CNA",0.508137042882514,4.23038409689343,8.82769435884948
"MRI-ESM2-0","ssp126","r5i1p1f1","CNA",0.513565445796831,1.16712193113727,6.46691687694097
"MRI-ESM2-0","ssp245","r5i1p1f1","CNA",0.563907937757868,2.497891430062,6.10782665198004
"MRI-ESM2-0","ssp370","r5i1p1f1","CNA",0.529755722567007,3.21822258338415,6.95355449157274
"MRI-ESM2-0","ssp585","r5i1p1f1","CNA",0.46124135660622,4.31366093294179,10.5898318215813
"MRI-ESM2-0","ssp119","r1i1p1f1","EAS",0.251777406766874,0.857040522314037,12.8636517394357
"MRI-ESM2-0","ssp126","r1i1p1f1","EAS",0.284507794348364,1.15768067730221,12.5402529911166
"MRI-ESM2-0","ssp245","r1i1p1f1","EAS",0.307206000514161,2.1780552639986,10.9134859812986
"MRI-ESM2-0","ssp370","r1i1p1f1","EAS",0.273488262150829,2.80434788156066,7.04495301394094
"MRI-ESM2-0","ssp434","r1i1p1f1","EAS",0.278517448098976,2.12947872666922,12.4710605283202
"MRI-ESM2-0","ssp460","r1i1p1f1","EAS",0.256249537057972,2.45229282248755,11.3520227931075
"MRI-ESM2-0","ssp585","r1i1p1f1","EAS",0.25581854436075,3.960301465349,12.8651208040347
"MRI-ESM2-0","ssp126","r2i1p1f1","EAS",0.283183148490391,1.38878048700963,11.8408498314167
"MRI-ESM2-0","ssp245","r2i1p1f1","EAS",0.259004936488131,2.04449371765668,9.66856169689699
"MRI-ESM2-0","ssp370","r2i1p1f1","EAS",0.238716379349042,2.94162857753315,8.58785489266786
"MRI-ESM2-0","ssp585","r2i1p1f1","EAS",0.263340529919627,3.88218508259462,13.1777130883419
"MRI-ESM2-0","ssp126","r3i1p1f1","EAS",0.272003378164398,1.23016502061836,10.712441217746
"MRI-ESM2-0","ssp245","r3i1p1f1","EAS",0.243655497308347,2.01780287368592,8.81048902231169
"MRI-ESM2-0","ssp370","r3i1p1f1","EAS",0.277241330122179,2.82555010115607,6.32813108875858
"MRI-ESM2-0","ssp585","r3i1p1f1","EAS",0.275527783030542,3.98668938682658,14.4438700268148
"MRI-ESM2-0","ssp126","r4i1p1f1","EAS",0.283820268533358,1.38435601206197,11.160996191781
"MRI-ESM2-0","ssp245","r4i1p1f1","EAS",0.251261126421834,2.0675842228726,10.0969914662617
"MRI-ESM2-0","ssp370","r4i1p1f1","EAS",0.234694856221122,2.84865134250578,6.34697401320977
"MRI-ESM2-0","ssp585","r4i1p1f1","EAS",0.265235214524231,3.965366784683,16.2581112599733
"MRI-ESM2-0","ssp126","r5i1p1f1","EAS",0.277097724665503,1.25713518058524,12.5130302797781
"MRI-ESM2-0","ssp245","r5i1p1f1","EAS",0.265402109291316,2.16562638461409,10.9434137174736
"MRI-ESM2-0","ssp370","r5i1p1f1","EAS",0.230564603984585,2.68837915552393,3.31035752408334
"MRI-ESM2-0","ssp585","r5i1p1f1","EAS",0.257463560574158,3.9634019937929,15.424358687253
"MRI-ESM2-0","ssp119","r1i1p1f1","EAU",0.429607352415622,0.510644263840334,6.43678065985965
"MRI-ESM2-0","ssp126","r1i1p1f1","EAU",0.424642204290917,1.09676290720722,-7.58127404972972
"MRI-ESM2-0","ssp245","r1i1p1f1","EAU",0.346440312473324,2.07503224991348,-3.30099094598267
"MRI-ESM2-0","ssp370","r1i1p1f1","EAU",0.413841477477087,2.89543325314435,3.40860959609521
"MRI-ESM2-0","ssp434","r1i1p1f1","EAU",0.449460438034718,1.62100356097369,0.106437745644698
"MRI-ESM2-0","ssp460","r1i1p1f1","EAU",0.412599210884478,2.38710451999503,-0.561693172867578
"MRI-ESM2-0","ssp585","r1i1p1f1","EAU",0.404376103359532,3.89398615248399,-3.03565988839391
"MRI-ESM2-0","ssp126","r2i1p1f1","EAU",0.400458153341042,1.15813761560867,-8.81815313280903
"MRI-ESM2-0","ssp245","r2i1p1f1","EAU",0.407733352033575,2.02098876458774,-5.08700083466894
"MRI-ESM2-0","ssp370","r2i1p1f1","EAU",0.407399770738652,2.90977135497519,1.5499584824063
"MRI-ESM2-0","ssp585","r2i1p1f1","EAU",0.428039377412615,3.85412700852493,-3.59587918435397
"MRI-ESM2-0","ssp126","r3i1p1f1","EAU",0.454640715557397,0.937068429055444,1.52201425344457
"MRI-ESM2-0","ssp245","r3i1p1f1","EAU",0.449385842801468,2.1101472486061,0.452875177803743
"MRI-ESM2-0","ssp370","r3i1p1f1","EAU",0.476911359933373,3.02827300556794,1.21961891700321
"MRI-ESM2-0","ssp585","r3i1p1f1","EAU",0.402272515309838,3.9583153268955,2.08213588638226
"MRI-ESM2-0","ssp126","r4i1p1f1","EAU",0.435068449836436,0.884319435251768,8.86152211667553
"MRI-ESM2-0","ssp245","r4i1p1f1","EAU",0.421060922546553,1.8476894753137,5.1317695082107
"MRI-ESM2-0","ssp370","r4i1p1f1","EAU",0.420487001386404,3.1972759057137,-7.29649044301199
"MRI-ESM2-0","ssp585","r4i1p1f1","EAU",0.406325014952802,4.0666950949784,-14.9499053952539
"MRI-ESM2-0","ssp126","r5i1p1f1","EAU",0.448118067959586,1.14904809258974,-7.2143627333951
"MRI-ESM2-0","ssp245","r5i1p1f1","EAU",0.463128612729707,2.15604684783153,-10.3712630827002
"MRI-ESM2-0","ssp370","r5i1p1f1","EAU",0.43851227495052,2.92202516185921,-3.38162416316793
"MRI-ESM2-0","ssp585","r5i1p1f1","EAU",0.446537653902636,3.75812766978214,2.08664572022049
"MRI-ESM2-0","ssp119","r1i1p1f1","ECA",0.445937841575982,0.824929375353861,1.38234559133948
"MRI-ESM2-0","ssp126","r1i1p1f1","ECA",0.475383362652618,1.01580266974042,7.63868431752054
"MRI-ESM2-0","ssp245","r1i1p1f1","ECA",0.53955737195269,2.51355683906081,13.0935003541482
"MRI-ESM2-0","ssp370","r1i1p1f1","ECA",0.499637868231446,3.7812541410139,11.9086167664864
"MRI-ESM2-0","ssp434","r1i1p1f1","ECA",0.535951932577735,2.43250490300943,11.0280057646093
"MRI-ESM2-0","ssp460","r1i1p1f1","ECA",0.480580024292182,2.73666131388546,14.8231798418694
"MRI-ESM2-0","ssp585","r1i1p1f1","ECA",0.471740227292382,4.80224219885469,18.1391905817651
"MRI-ESM2-0","ssp126","r2i1p1f1","ECA",0.437194275999105,1.37402884891014,8.67041302179696
"MRI-ESM2-0","ssp245","r2i1p1f1","ECA",0.478650820957904,2.44076404450703,12.2715493066926
"MRI-ESM2-0","ssp370","r2i1p1f1","ECA",0.48151066635047,3.74974130058604,15.8010148381299
"MRI-ESM2-0","ssp585","r2i1p1f1","ECA",0.473130502428471,4.77036148890579,21.7590595600007
"MRI-ESM2-0","ssp126","r3i1p1f1","ECA",0.466861974063718,1.29853758144787,5.98528086458552
"MRI-ESM2-0","ssp245","r3i1p1f1","ECA",0.464153392388584,2.34935894707405,12.1740675947019
"MRI-ESM2-0","ssp370","r3i1p1f1","ECA",0.440939389560516,3.50756539132681,12.9314537752677
"MRI-ESM2-0","ssp585","r3i1p1f1","ECA",0.448564373134301,4.83654998289364,20.6146570082649
"MRI-ESM2-0","ssp126","r4i1p1f1","ECA",0.460409919816571,1.3649637005891,2.80212849756427
"MRI-ESM2-0","ssp245","r4i1p1f1","ECA",0.484296675191372,2.25404406967493,10.0702898813523
"MRI-ESM2-0","ssp370","r4i1p1f1","ECA",0.470114349563126,3.64257451987061,15.9193301715911
"MRI-ESM2-0","ssp585","r4i1p1f1","ECA",0.45814127008025,4.66860304801668,24.1043691295472
"MRI-ESM2-0","ssp126","r5i1p1f1","ECA",0.533880859861099,1.31312318301877,6.62551720647037
"MRI-ESM2-0","ssp245","r5i1p1f1","ECA",0.426772133838929,2.34723460008433,15.2608387945636
"MRI-ESM2-0","ssp370","r5i1p1f1","ECA",0.483701348180513,3.48770727667466,11.8258369500093
"MRI-ESM2-0","ssp585","r5i1p1f1","ECA",0.477178507014686,4.88318043150275,21.8226705119957
"MRI-ESM2-0","ssp119","r1i1p1f1","EEU",0.633985517903354,0.660291393095747,-0.874984954081187
"MRI-ESM2-0","ssp126","r1i1p1f1","EEU",0.714072111891931,0.825793622457297,0.149837133226316
"MRI-ESM2-0","ssp245","r1i1p1f1","EEU",0.724558877970478,2.0508787368845,7.08416583568956
"MRI-ESM2-0","ssp370","r1i1p1f1","EEU",0.592865370094548,3.11283118075789,9.25344288513077
"MRI-ESM2-0","ssp434","r1i1p1f1","EEU",0.704707233355226,2.04898318020645,6.10249661314812
"MRI-ESM2-0","ssp460","r1i1p1f1","EEU",0.665437750982226,2.5059868230249,2.5250497904809
"MRI-ESM2-0","ssp585","r1i1p1f1","EEU",0.747224894724012,3.92996012217844,7.38204120946918
"MRI-ESM2-0","ssp126","r2i1p1f1","EEU",0.707836171469573,1.04219629290333,5.67109970779739
"MRI-ESM2-0","ssp245","r2i1p1f1","EEU",0.735882895531857,2.11267911728476,4.53822109291728
"MRI-ESM2-0","ssp370","r2i1p1f1","EEU",0.689137301634729,3.27905634307888,5.6262907466647
"MRI-ESM2-0","ssp585","r2i1p1f1","EEU",0.679994226898254,4.3740750935192,4.90516302454705
"MRI-ESM2-0","ssp126","r3i1p1f1","EEU",0.788840509252703,0.785186367863503,4.93180519515763
"MRI-ESM2-0","ssp245","r3i1p1f1","EEU",0.705060670295543,1.77931153502163,1.40841307283043
"MRI-ESM2-0","ssp370","r3i1p1f1","EEU",0.65392100506415,3.16786010077129,4.71733289174972
"MRI-ESM2-0","ssp585","r3i1p1f1","EEU",0.756028913605724,4.3568706958979,6.39709945473691
"MRI-ESM2-0","ssp126","r4i1p1f1","EEU",0.641600629173037,1.56079657632625,-0.445053280647977
"MRI-ESM2-0","ssp245","r4i1p1f1","EEU",0.72405294633089,2.3269256340435,1.01344030403682
"MRI-ESM2-0","ssp370","r4i1p1f1","EEU",0.715489740653343,3.00155416454561,8.17658503504553
"MRI-ESM2-0","ssp585","r4i1p1f1","EEU",0.785951918457837,4.37210342247062,4.35635162332411
"MRI-ESM2-0","ssp126","r5i1p1f1","EEU",0.650658027164459,1.22022839542342,0.815301843569086
"MRI-ESM2-0","ssp245","r5i1p1f1","EEU",0.651233906896974,2.44179419315708,3.32076786636481
"MRI-ESM2-0","ssp370","r5i1p1f1","EEU",0.632904017737452,2.98283490804465,4.73045647080844
"MRI-ESM2-0","ssp585","r5i1p1f1","EEU",0.68188310142236,4.18828292837151,7.86682264837005
"MRI-ESM2-0","ssp119","r1i1p1f1","ENA",0.34719280926906,0.859148245693234,5.05943850997722
"MRI-ESM2-0","ssp126","r1i1p1f1","ENA",0.412651952734913,1.07929968626883,5.93240903470706
"MRI-ESM2-0","ssp245","r1i1p1f1","ENA",0.364576657210358,2.34023049799913,9.32913531411257
"MRI-ESM2-0","ssp370","r1i1p1f1","ENA",0.339348047951689,3.37897152283307,9.77536104432718
"MRI-ESM2-0","ssp434","r1i1p1f1","ENA",0.354543143775919,2.1359713595196,7.05428869596689
"MRI-ESM2-0","ssp460","r1i1p1f1","ENA",0.371621317850261,2.76507944622813,9.32671949884168
"MRI-ESM2-0","ssp585","r1i1p1f1","ENA",0.347357825611975,4.32574698744105,7.93091589271046
"MRI-ESM2-0","ssp126","r2i1p1f1","ENA",0.353751506205735,1.23497780207447,7.19541736177562
"MRI-ESM2-0","ssp245","r2i1p1f1","ENA",0.347338009669325,2.20403417154483,7.00971404581647
"MRI-ESM2-0","ssp370","r2i1p1f1","ENA",0.361091834979666,3.45087061617062,8.60175210291749
"MRI-ESM2-0","ssp585","r2i1p1f1","ENA",0.353266111030476,4.305959877406,11.6168113276457
"MRI-ESM2-0","ssp126","r3i1p1f1","ENA",0.33787326273384,1.17838381034363,6.71959068388492
"MRI-ESM2-0","ssp245","r3i1p1f1","ENA",0.464066433832727,1.99207210016527,7.89605256860851
"MRI-ESM2-0","ssp370","r3i1p1f1","ENA",0.394477535396091,3.39570826488421,9.22099809218874
"MRI-ESM2-0","ssp585","r3i1p1f1","ENA",0.369901908842126,4.13014945786301,8.67875906383353
"MRI-ESM2-0","ssp126","r4i1p1f1","ENA",0.394174887782314,1.48586284364751,7.27179854165278
"MRI-ESM2-0","ssp245","r4i1p1f1","ENA",0.3748307510511,2.14133815355393,7.67468334622337
"MRI-ESM2-0","ssp370","r4i1p1f1","ENA",0.411905176320215,3.30867113097895,9.38064058937758
"MRI-ESM2-0","ssp585","r4i1p1f1","ENA",0.302677982077869,4.15262815156069,9.19672337296259
"MRI-ESM2-0","ssp126","r5i1p1f1","ENA",0.363845691137943,1.313780089467,7.78324541106582
"MRI-ESM2-0","ssp245","r5i1p1f1","ENA",0.367147439680195,2.35611925962451,8.81372461453995
"MRI-ESM2-0","ssp370","r5i1p1f1","ENA",0.398526881552391,3.02875440907479,9.37449485993838
"MRI-ESM2-0","ssp585","r5i1p1f1","ENA",0.389336311130301,4.44761883273071,13.0298541536646
"MRI-ESM2-0","ssp119","r1i1p1f1","ESAF",0.301457413846876,0.6296624481148,-5.3672529493161
"MRI-ESM2-0","ssp126","r1i1p1f1","ESAF",0.333990650431083,1.07937956605451,-1.75819841749269
"MRI-ESM2-0","ssp245","r1i1p1f1","ESAF",0.293114129963619,2.02985302879961,-2.98134740550663
"MRI-ESM2-0","ssp370","r1i1p1f1","ESAF",0.254521678380089,2.96275713280164,-3.44706975975745
"MRI-ESM2-0","ssp434","r1i1p1f1","ESAF",0.295150386691689,1.60756486152189,-5.4986449281591
"MRI-ESM2-0","ssp460","r1i1p1f1","ESAF",0.275166956308787,2.40533059037773,-7.17393615566001
"MRI-ESM2-0","ssp585","r1i1p1f1","ESAF",0.331682779355933,3.83122389788008,-4.97588817776758
"MRI-ESM2-0","ssp126","r2i1p1f1","ESAF",0.373779708948235,1.0126952974162,-2.02692664264828
"MRI-ESM2-0","ssp245","r2i1p1f1","ESAF",0.327763731579105,2.02744708320989,-2.84649587181013
"MRI-ESM2-0","ssp370","r2i1p1f1","ESAF",0.369296586093318,3.12262369475224,-5.84026305440607
"MRI-ESM2-0","ssp585","r2i1p1f1","ESAF",0.3736510256253,3.78663897226488,-1.20294796904162
"MRI-ESM2-0","ssp126","r3i1p1f1","ESAF",0.321584738759045,0.916194380166644,-2.28506496787775
"MRI-ESM2-0","ssp245","r3i1p1f1","ESAF",0.320826485099755,2.11181582130388,-3.48750305161679
"MRI-ESM2-0","ssp370","r3i1p1f1","ESAF",0.30956699797298,3.03401422148261,-6.50055528189459
"MRI-ESM2-0","ssp585","r3i1p1f1","ESAF",0.377539984354824,3.86087997050049,-6.81475502988437
"MRI-ESM2-0","ssp126","r4i1p1f1","ESAF",0.308600089013791,0.97252425259461,-2.58042036611352
"MRI-ESM2-0","ssp245","r4i1p1f1","ESAF",0.258920811353754,1.72194153454285,4.29722417272142
"MRI-ESM2-0","ssp370","r4i1p1f1","ESAF",0.348946043808532,2.81930476580993,-3.26655343297914
"MRI-ESM2-0","ssp585","r4i1p1f1","ESAF",0.32818962473415,3.80960708258397,-5.04017101521262
"MRI-ESM2-0","ssp126","r5i1p1f1","ESAF",0.379364450566307,1.08656609561223,-1.86689427810197
"MRI-ESM2-0","ssp245","r5i1p1f1","ESAF",0.330816765667562,2.01233322728808,-2.63931522517466
"MRI-ESM2-0","ssp370","r5i1p1f1","ESAF",0.349231419146196,2.99816565393121,-4.43255918279018
"MRI-ESM2-0","ssp585","r5i1p1f1","ESAF",0.351595124092788,3.83399391866629,-5.72098714674385
"MRI-ESM2-0","ssp119","r1i1p1f1","ESB",0.664038750651069,0.779574932549338,7.0315139612421
"MRI-ESM2-0","ssp126","r1i1p1f1","ESB",0.602366842447019,0.709935057969517,10.0264423670298
"MRI-ESM2-0","ssp245","r1i1p1f1","ESB",0.670993974491606,2.43695430925703,15.1181186244952
