"esm","experiment","ensemble","region","iasd","tas_change","pr_pct"
"MIROC6","ssp126","r10i1p1f1","ARP",0.37177913802752,1.21784891560293,-0.631878542418775
"MIROC6","ssp585","r10i1p1f1","ARP",0.489712849993696,4.53203600115785,40.7963151967309
"MIROC6","ssp126","r11i1p1f1","ARP",0.334105428245765,1.23075397932973,-2.97560521031646
"MIROC6","ssp585","r11i1p1f1","ARP",0.508516648656429,4.53263486547195,48.1971791711278
"MIROC6","ssp126","r12i1p1f1","ARP",0.323822547131467,1.30203405915381,-0.519741978171746
"MIROC6","ssp585","r12i1p1f1","ARP",0.480797388909273,4.80710382464213,27.5298118715697
"MIROC6","ssp126","r13i1p1f1","ARP",0.39621694456698,1.09645418873839,9.60909774457946
"MIROC6","ssp585","r13i1p1f1","ARP",0.43797686553043,4.73702022557273,28.1631676987741
"MIROC6","ssp126","r14i1p1f1","ARP",0.37748370789584,1.19241535530125,2.43606265102538
"MIROC6","ssp585","r14i1p1f1","ARP",0.409501855959304,4.85971095814602,24.2098837825341
"MIROC6","ssp126","r15i1p1f1","ARP",0.394453056827895,1.24850739293356,-0.213795592731381
"MIROC6","ssp585","r15i1p1f1","ARP",0.440560463159999,4.89363737302301,25.2208097884655
"MIROC6","ssp126","r16i1p1f1","ARP",0.399376241740657,1.18490553936999,0.52137449179582
"MIROC6","ssp585","r16i1p1f1","ARP",0.41901419854623,4.63198510205552,38.0004642816601
"MIROC6","ssp126","r17i1p1f1","ARP",0.402139954218072,1.1402914625923,8.31000041278616
"MIROC6","ssp585","r17i1p1f1","ARP",0.414918677909236,4.73269677944501,36.2412772422739
"MIROC6","ssp126","r18i1p1f1","ARP",0.369151120829617,1.3336794680651,-1.51126499185854
"MIROC6","ssp585","r18i1p1f1","ARP",0.37959564611904,4.7756955247479,36.9202432212613
"MIROC6","ssp126","r19i1p1f1","ARP",0.415079881881275,1.13001960650593,4.64706949394103
"MIROC6","ssp585","r19i1p1f1","ARP",0.35905931896895,4.68278426623857,44.8840478087325
"MIROC6","ssp119","r1i1p1f1","ARP",0.418057130940233,0.705536349544275,7.60829320151872
"MIROC6","ssp126","r1i1p1f1","ARP",0.400006558113433,1.22766656829492,-1.48961957643421
"MIROC6","ssp245","r1i1p1f1","ARP",0.458846918089623,2.31361215573548,9.61782496932364
"MIROC6","ssp370","r1i1p1f1","ARP",0.400751945601191,3.39177217047961,27.4781928311415
"MIROC6","ssp434","r1i1p1f1","ARP",0.427303392517337,1.64983020556787,14.1268759027093
"MIROC6","ssp460","r1i1p1f1","ARP",0.42584128509163,2.69562615823099,16.9623391364668
"MIROC6","ssp585","r1i1p1f1","ARP",0.426731418331768,4.98447210233735,15.5313898166911
"MIROC6","ssp126","r20i1p1f1","ARP",0.388340048326945,1.1789609778142,3.45309459283743
"MIROC6","ssp585","r20i1p1f1","ARP",0.417528988500653,4.68547047620797,43.7639713112921
"MIROC6","ssp126","r21i1p1f1","ARP",0.330980938852834,1.08646467778004,4.95965248717743
"MIROC6","ssp245","r21i1p1f1","ARP",0.357578102986719,2.42416178383411,7.85623771701411
"MIROC6","ssp585","r21i1p1f1","ARP",0.515216368722302,4.6361100058798,44.9822032871472
"MIROC6","ssp126","r22i1p1f1","ARP",0.400291646981669,1.31264266112515,8.98416236348121
"MIROC6","ssp245","r22i1p1f1","ARP",0.392275303481434,2.21774173125681,NA
"MIROC6","ssp585","r22i1p1f1","ARP",0.388822543183767,4.80236153644267,26.0849323077581
"MIROC6","ssp126","r23i1p1f1","ARP",0.382777696274766,1.15938047279326,1.09515136815071
"MIROC6","ssp245","r23i1p1f1","ARP",0.373357140337096,2.42797148505304,6.18010735814827
"MIROC6","ssp585","r23i1p1f1","ARP",0.439600695785055,4.73834950918547,31.6854773226687
"MIROC6","ssp126","r24i1p1f1","ARP",0.36468182910248,1.15862387366138,2.40736693349577
"MIROC6","ssp245","r24i1p1f1","ARP",0.443944823789704,2.3940185781521,9.49499905633277
"MIROC6","ssp585","r24i1p1f1","ARP",0.404435344703346,4.75192412074858,32.1560391385433
"MIROC6","ssp126","r25i1p1f1","ARP",0.332988525558675,1.13679428951042,10.7980630398014
"MIROC6","ssp245","r25i1p1f1","ARP",0.412470356860404,2.33121894010276,7.96985368334542
"MIROC6","ssp585","r25i1p1f1","ARP",0.420079355568679,4.78243558116554,30.2491249734517
"MIROC6","ssp126","r26i1p1f1","ARP",0.331243536907248,1.29124561096961,-5.00739714231608
"MIROC6","ssp245","r26i1p1f1","ARP",0.417185993907994,2.27341162439694,23.6117035845223
"MIROC6","ssp585","r26i1p1f1","ARP",0.430125208877946,4.45591689296606,56.6042359263291
"MIROC6","ssp126","r27i1p1f1","ARP",0.398367297346513,1.21774025514753,-3.25076385913092
"MIROC6","ssp245","r27i1p1f1","ARP",0.449411142793818,2.23890259905971,18.4189748530057
"MIROC6","ssp585","r27i1p1f1","ARP",0.489744220495128,4.75467389733097,26.0438434938319
"MIROC6","ssp126","r28i1p1f1","ARP",0.390448492595195,1.24239561004106,-3.04963849684742
"MIROC6","ssp245","r28i1p1f1","ARP",0.413878955052885,2.27470484565907,8.82583601434492
"MIROC6","ssp585","r28i1p1f1","ARP",0.422317524120434,4.8700677177689,6.04231050314635
"MIROC6","ssp126","r29i1p1f1","ARP",0.42439835787028,1.05426768017657,10.5651524033584
"MIROC6","ssp245","r29i1p1f1","ARP",0.401005346716758,2.26169896981855,17.8249841223469
"MIROC6","ssp585","r29i1p1f1","ARP",0.433242707998247,4.66253548560957,41.1343479913002
"MIROC6","ssp126","r2i1p1f1","ARP",0.429384177504856,1.25161543955051,-4.61515702825097
"MIROC6","ssp245","r2i1p1f1","ARP",0.384712236624075,2.25758966736379,21.0245262181972
"MIROC6","ssp370","r2i1p1f1","ARP",0.393143446136617,3.45185128193083,23.0316144992669
"MIROC6","ssp585","r2i1p1f1","ARP",0.392411506956822,4.70262055002343,34.8432252960159
"MIROC6","ssp126","r30i1p1f1","ARP",0.324247733776477,1.03942740586245,15.4850720709795
"MIROC6","ssp245","r30i1p1f1","ARP",0.467540355690927,2.22870797896439,23.9382633013547
"MIROC6","ssp585","r30i1p1f1","ARP",0.438448455896669,4.61454683563039,44.0107741647109
"MIROC6","ssp126","r31i1p1f1","ARP",0.402551379511679,1.26703565640258,0.823955867426409
"MIROC6","ssp245","r31i1p1f1","ARP",0.42032717172308,2.24104881080825,22.8411988114985
"MIROC6","ssp585","r31i1p1f1","ARP",0.423409717519799,4.73533670592769,38.9968708690454
"MIROC6","ssp126","r32i1p1f1","ARP",0.394121165048049,0.929835233363519,16.3797007932472
"MIROC6","ssp245","r32i1p1f1","ARP",0.403514312487593,2.38943089015203,5.11608410137044
"MIROC6","ssp585","r32i1p1f1","ARP",0.411433240548163,4.58671735018629,54.5341767655339
"MIROC6","ssp126","r33i1p1f1","ARP",0.411919900229916,1.25711794671201,4.67136929436544
"MIROC6","ssp245","r33i1p1f1","ARP",0.384721906122927,2.3356110239007,18.6065044871412
"MIROC6","ssp585","r33i1p1f1","ARP",0.478352546133266,4.66419493234991,44.3934908462092
"MIROC6","ssp126","r34i1p1f1","ARP",0.372299296734278,1.02567913122425,4.34964322296156
"MIROC6","ssp245","r34i1p1f1","ARP",0.404491870574289,2.43649612661653,15.7628299949866
"MIROC6","ssp585","r34i1p1f1","ARP",0.414531753488036,4.8482296069983,29.1074305281564
"MIROC6","ssp126","r35i1p1f1","ARP",0.469334828406651,1.2551625914524,1.29979281355374
