"esm","experiment","region","iasd","tas_change","pr_pct"
"IPSL-CM6A-LR","ssp119","ARP",0.307703372617795,0.889648093749997,17.2852436072339
"IPSL-CM6A-LR","ssp119","CAF",0.21459910863024,0.73289032291666,2.82673679806655
"IPSL-CM6A-LR","ssp119","CAR",0.169465351825193,0.524094942708359,-5.50881251007027
"IPSL-CM6A-LR","ssp119","CAU",0.393486881540779,0.758016973958377,-0.518680080397443
"IPSL-CM6A-LR","ssp119","CNA",0.578473054464132,1.11223818229166,4.53253965404878
"IPSL-CM6A-LR","ssp119","EAS",0.307083604793631,0.932323750000023,2.85314584942933
"IPSL-CM6A-LR","ssp119","EAU",0.285251488938594,0.669669005208334,-1.32894466813577
"IPSL-CM6A-LR","ssp119","ECA",0.542560425384226,1.09623066666666,6.63354472564978
"IPSL-CM6A-LR","ssp119","EEU",0.900134397269747,1.23872982291664,2.46628738589471
"IPSL-CM6A-LR","ssp119","ENA",0.372654929030172,1.06536295833331,2.89846288919511
"IPSL-CM6A-LR","ssp119","ESAF",0.243620943061847,0.627184666666665,-1.50771318989564
"IPSL-CM6A-LR","ssp119","ESB",0.661161225008481,1.34748432291667,4.88526612117308
"IPSL-CM6A-LR","ssp119","MDG",0.215613172077732,0.567090703124961,-2.18993586493671
"IPSL-CM6A-LR","ssp119","MED",0.294438831812175,0.788199026041696,-2.32079114720517
"IPSL-CM6A-LR","ssp119","NAU",0.184657296296137,0.586385697916683,-0.526677551186378
"IPSL-CM6A-LR","ssp119","NCA",0.279036223075838,0.707025479166703,-0.354934620282416
"IPSL-CM6A-LR","ssp119","NEAF",0.239082189121354,0.699445729166655,4.92004767132298
"IPSL-CM6A-LR","ssp119","NEN",0.662542401951896,1.77738740104166,5.66745459043173
"IPSL-CM6A-LR","ssp119","NES",0.249956964339812,0.676823848958293,1.67567537339881
"IPSL-CM6A-LR","ssp119","NEU",0.493231006398022,0.893285411458351,1.41584353003257
"IPSL-CM6A-LR","ssp119","NSA",0.282646860632995,0.657185104166672,-0.176202262489782
"IPSL-CM6A-LR","ssp119","NWN",0.767413788669075,1.777597640625,5.03609545689316
"IPSL-CM6A-LR","ssp119","NWS",0.344063987420541,0.679064291666634,1.26943302736981
"IPSL-CM6A-LR","ssp119","NZ",0.237948255441847,0.601310489583341,1.72775590732818
"IPSL-CM6A-LR","ssp119","RAR",0.750281466646703,2.19319765624999,7.78602521620845
"IPSL-CM6A-LR","ssp119","RFE",0.513494151078774,1.72166672395832,5.75295905018834
"IPSL-CM6A-LR","ssp119","SAH",0.301401289304758,0.73017629166668,0.288083476954613
"IPSL-CM6A-LR","ssp119","SAM",0.303101846739526,0.810760281249998,1.47101082499642
"IPSL-CM6A-LR","ssp119","SAS",0.287547898459104,0.754138619791661,8.20789387045841
"IPSL-CM6A-LR","ssp119","SAU",0.226112925713713,0.569532557291666,0.438583975260814
"IPSL-CM6A-LR","ssp119","SCA",0.232453926689814,0.604622229166694,-4.68411935998189
"IPSL-CM6A-LR","ssp119","SEA",0.135703952432602,0.577240109374998,2.49768272461551
"IPSL-CM6A-LR","ssp119","SEAF",0.211174397354071,0.649149781250003,3.17738486616149
"IPSL-CM6A-LR","ssp119","SES",0.308416895827292,0.682216828125036,0.294331165033701
"IPSL-CM6A-LR","ssp119","SSA",0.289100309429038,0.552934114583365,1.85993088543445
"IPSL-CM6A-LR","ssp119","SWS",0.303436118956598,0.623208015624982,-0.668493590639384
"IPSL-CM6A-LR","ssp119","TIB",0.488471305156751,1.00401359375002,5.6553182771773
"IPSL-CM6A-LR","ssp119","WAF",0.226827621911671,0.71258430729165,1.16270238165042
"IPSL-CM6A-LR","ssp119","WCA",0.440732425195831,1.11928661979164,1.14370696896873
"IPSL-CM6A-LR","ssp119","WCE",0.612615874355238,0.875181557291626,1.08197816056518
"IPSL-CM6A-LR","ssp119","WNA",0.498863556185192,0.970568296875001,1.9216844008192
"IPSL-CM6A-LR","ssp119","WSAF",0.223679774706437,0.690045364583341,-0.714829078477489
"IPSL-CM6A-LR","ssp119","WSB",0.890911400559253,1.30785315624996,2.43274786032065
"IPSL-CM6A-LR","ssp126","ARP",0.296056445946277,1.46442209374999,33.3357166766438
"IPSL-CM6A-LR","ssp126","CAF",0.230600529837569,1.25089265625002,5.36839441479032
"IPSL-CM6A-LR","ssp126","CAR",0.17643638176573,0.928515359375012,-6.6393492925733
"IPSL-CM6A-LR","ssp126","CAU",0.431416343111034,1.28397272395836,-4.4612821663595
"IPSL-CM6A-LR","ssp126","CNA",0.551903042821718,1.81263076562499,6.51409534935587
"IPSL-CM6A-LR","ssp126","EAS",0.319357941249371,1.52651525000005,3.92626058418783
"IPSL-CM6A-LR","ssp126","EAU",0.319086194195056,1.09244850520832,-3.85598358723049
"IPSL-CM6A-LR","ssp126","ECA",0.581721515734028,1.71007241666666,9.03634727834236
"IPSL-CM6A-LR","ssp126","EEU",0.887050452600199,2.27948957291665,3.70115345552726
"IPSL-CM6A-LR","ssp126","ENA",0.353155282445191,1.74237379166664,4.10454348794175
"IPSL-CM6A-LR","ssp126","ESAF",0.247735144032237,1.12084508333334,-0.260036050738629
"IPSL-CM6A-LR","ssp126","ESB",0.667189917147732,2.2726255729167,6.3825664865178
"IPSL-CM6A-LR","ssp126","MDG",0.218466423806837,0.968510036458326,-3.91653720030035
"IPSL-CM6A-LR","ssp126","MED",0.29045594343986,1.42654185937499,-5.94687649104033
"IPSL-CM6A-LR","ssp126","NAU",0.199146540840922,1.00259069791667,-1.11459926195456
