"esm","experiment","region","iasd","tas_change","pr_pct"
"FGOALS-g3","ssp119","ARP",0.235224749535728,0.198643894857753,-2.32992746522562
"FGOALS-g3","ssp119","CAF",0.222918656678741,-0.0861112041181968,0.561390286810106
"FGOALS-g3","ssp119","CAR",0.130845952593479,0.0130553258844088,7.07471051180563
"FGOALS-g3","ssp119","CAU",0.382199056310907,0.147625075986696,-4.87637966658824
"FGOALS-g3","ssp119","CNA",0.543592214551626,0.698886912099226,-0.33724377342193
"FGOALS-g3","ssp119","EAS",0.332827392676239,0.517252173985526,4.53919196068699
"FGOALS-g3","ssp119","EAU",0.31133131631633,0.0830180990545841,-6.84414219295236
"FGOALS-g3","ssp119","ECA",0.529859420433797,0.308468242881759,-1.51184362185474
"FGOALS-g3","ssp119","EEU",1.05218744940149,0.366783358783493,-0.903586925280323
"FGOALS-g3","ssp119","ENA",0.358427682858384,0.410865662266588,-1.12333091228287
"FGOALS-g3","ssp119","ESAF",0.22413115529115,0.0463309663956579,-4.23991702970344
"FGOALS-g3","ssp119","ESB",0.65270833628793,0.27104095111099,2.1547452395598
"FGOALS-g3","ssp119","MDG",0.204311152990101,-0.00247025815332336,-0.76592048807524
"FGOALS-g3","ssp119","MED",0.303896921981102,0.378354191627807,5.9357350919841
"FGOALS-g3","ssp119","NAU",0.228838416821522,0.00521573686245347,-5.32605600378502
"FGOALS-g3","ssp119","NCA",0.26415780588205,0.189709769877823,-3.58480055729536
"FGOALS-g3","ssp119","NEAF",0.269162509221076,0.0426650578250474,0.471454668780766
"FGOALS-g3","ssp119","NEN",0.722465983218937,0.820691059759497,4.45552333173678
"FGOALS-g3","ssp119","NES",0.226434597674984,0.00972510603912724,-11.6054978264644
"FGOALS-g3","ssp119","NEU",0.706867811525893,0.815957430050446,1.9162266285074
"FGOALS-g3","ssp119","NSA",0.331786297951565,0.197475354126766,-8.43824409654665
"FGOALS-g3","ssp119","NWN",0.882500727315908,0.445437345598236,0.250726878495446
"FGOALS-g3","ssp119","NWS",0.312261865346077,0.0915497401997527,1.01879403230229
"FGOALS-g3","ssp119","NZ",0.188090892910306,-0.121564166171424,-1.17551219029279
"FGOALS-g3","ssp119","RAR",0.642253663416911,0.405807362377061,3.29258660113826
"FGOALS-g3","ssp119","RFE",0.62380735355256,0.776097881655062,3.23121377691543
"FGOALS-g3","ssp119","SAH",0.23530495764524,0.20574997497414,-2.10137080149123
"FGOALS-g3","ssp119","SAM",0.443161507498009,0.214769197849535,-4.33338831957912
"FGOALS-g3","ssp119","SAS",0.217953984427932,0.260761296478051,0.660393639644639
"FGOALS-g3","ssp119","SAU",0.228467242422489,-0.0294754653489804,-1.48960793534733
"FGOALS-g3","ssp119","SCA",0.187624381612644,0.0494179474052885,-3.46803067153742
"FGOALS-g3","ssp119","SEA",0.171001571344126,0.106754265948439,0.877477228523678
"FGOALS-g3","ssp119","SEAF",0.228126424803981,0.0123124355375239,3.66799007824901
"FGOALS-g3","ssp119","SES",0.292936914421736,0.188703732836359,-1.34865646517672
"FGOALS-g3","ssp119","SSA",0.278400328638533,-0.0518205385216675,1.70646483837734
"FGOALS-g3","ssp119","SWS",0.210158705012246,0.0744346892981298,3.20271825073867
"FGOALS-g3","ssp119","TIB",0.397947595359201,0.418337920848785,3.11616554704305
"FGOALS-g3","ssp119","WAF",0.20687819009958,-0.0764946187379678,-3.88457643010365
"FGOALS-g3","ssp119","WCA",0.38655376938171,0.184818582335481,0.192849692378099
"FGOALS-g3","ssp119","WCE",0.741669032971226,0.582412109480288,-0.0754988231839674
"FGOALS-g3","ssp119","WNA",0.503388597152742,0.571366085982845,3.24449943293592
"FGOALS-g3","ssp119","WSAF",0.190932160622439,-0.0220726838026621,-0.873100647562135
"FGOALS-g3","ssp119","WSB",0.833126918077641,0.308476779940861,0.484626405309585
"FGOALS-g3","ssp126","ARP",0.243276574611491,0.576423621078447,0.44806578902461
"FGOALS-g3","ssp126","CAF",0.218235260904229,0.478425870216711,1.65964526904408
"FGOALS-g3","ssp126","CAR",0.143502518270626,0.366050027133497,-0.351355845596437
"FGOALS-g3","ssp126","CAU",0.41664236464952,0.611447621190109,-8.6041464994765
"FGOALS-g3","ssp126","CNA",0.532715452370458,1.00527926635669,4.88212218172861
"FGOALS-g3","ssp126","EAS",0.339441951360944,0.839090940055314,3.60282273566948
"FGOALS-g3","ssp126","EAU",0.288916176579227,0.509430881944013,-7.78125529548102
"FGOALS-g3","ssp126","ECA",0.524957496130849,0.687110089601731,3.40653386689889
"FGOALS-g3","ssp126","EEU",0.987745446270525,1.15115013724414,1.60720250412104
"FGOALS-g3","ssp126","ENA",0.373574515989103,0.723092155717154,4.36285178486463
"FGOALS-g3","ssp126","ESAF",0.244413856725187,0.496486326801687,-1.6463540716221
"FGOALS-g3","ssp126","ESB",0.652692991018474,0.871456613499561,2.28874934596914
"FGOALS-g3","ssp126","MDG",0.218343012613512,0.39290083000958,1.0826353148722
"FGOALS-g3","ssp126","MED",0.328436538607002,0.643166268464427,1.63168931440797
