"esm","experiment","ensemble","region","iasd","tas_change","pr_pct"
"CAS-ESM2-0","ssp126","r1i1p1f1","ARP",0.360948958989466,2.02304736069567,29.6025383592886
"CAS-ESM2-0","ssp245","r1i1p1f1","ARP",0.369719175749368,3.13746221989919,33.8556054951541
"CAS-ESM2-0","ssp370","r1i1p1f1","ARP",0.399041950356196,4.17633379528604,33.8498005015023
"CAS-ESM2-0","ssp585","r1i1p1f1","ARP",0.42855988582711,5.56038454732197,33.1862285120367
"CAS-ESM2-0","ssp126","r3i1p1f1","ARP",0.418636888100641,2.0299907724135,36.0561043372174
"CAS-ESM2-0","ssp245","r3i1p1f1","ARP",0.441006666575952,3.08526925967942,30.2829580289493
"CAS-ESM2-0","ssp370","r3i1p1f1","ARP",0.442795928035634,4.00834965613637,39.9881173280081
"CAS-ESM2-0","ssp585","r3i1p1f1","ARP",0.344219311154594,5.54136739817682,28.8351152899491
"CAS-ESM2-0","ssp126","r1i1p1f1","CAF",0.319546233058745,1.86496653074778,3.27036910115533
"CAS-ESM2-0","ssp245","r1i1p1f1","CAF",0.316460371924755,2.9141323306618,0.205352888784508
"CAS-ESM2-0","ssp370","r1i1p1f1","CAF",0.319592114192679,3.52009516071979,0.708428815224724
"CAS-ESM2-0","ssp585","r1i1p1f1","CAF",0.325078293102046,4.94352442506664,-4.04303058982029
"CAS-ESM2-0","ssp126","r3i1p1f1","CAF",0.363628708771564,1.77122693398292,4.53264878206782
"CAS-ESM2-0","ssp245","r3i1p1f1","CAF",0.387989318775156,2.78214261950791,1.46791539406291
"CAS-ESM2-0","ssp370","r3i1p1f1","CAF",0.373558399211498,3.53014057897485,0.234414209881593
"CAS-ESM2-0","ssp585","r3i1p1f1","CAF",0.313261898860046,4.9150743387325,-1.6322415790208
"CAS-ESM2-0","ssp126","r1i1p1f1","CAR",0.203737613181978,1.46845057722652,9.00347843687896
"CAS-ESM2-0","ssp245","r1i1p1f1","CAR",0.18914402101959,2.16520249058573,2.08319649945151
"CAS-ESM2-0","ssp370","r1i1p1f1","CAR",0.210944363508611,2.55745507101204,-10.3962958232846
"CAS-ESM2-0","ssp585","r1i1p1f1","CAR",0.213599432417742,3.41841535643039,-13.2285675032348
"CAS-ESM2-0","ssp126","r3i1p1f1","CAR",0.243045209674513,1.51572996812814,5.08370500158532
"CAS-ESM2-0","ssp245","r3i1p1f1","CAR",0.239330746054678,2.15040182309963,0.566090442271491
"CAS-ESM2-0","ssp370","r3i1p1f1","CAR",0.221993938549815,2.58421469196907,-6.79605833162233
"CAS-ESM2-0","ssp585","r3i1p1f1","CAR",0.206894569252667,3.40365073903774,-10.959972127417
"CAS-ESM2-0","ssp126","r1i1p1f1","CAU",0.674501482565425,1.86343255470831,-7.28946913882713
"CAS-ESM2-0","ssp245","r1i1p1f1","CAU",0.655365290865193,3.20668661791956,-11.689717656625
"CAS-ESM2-0","ssp370","r1i1p1f1","CAU",0.609830225929896,4.02726132041829,-13.4578503252646
"CAS-ESM2-0","ssp585","r1i1p1f1","CAU",0.654976604036901,5.26858264003681,-11.9745621416365
"CAS-ESM2-0","ssp126","r3i1p1f1","CAU",0.531783446825835,2.0896817748428,-8.13921812081483
"CAS-ESM2-0","ssp245","r3i1p1f1","CAU",0.601265244555608,3.39199908475052,-20.7234467914546
"CAS-ESM2-0","ssp370","r3i1p1f1","CAU",0.600463071627184,3.8872688218068,-5.03329262539522
"CAS-ESM2-0","ssp585","r3i1p1f1","CAU",0.688691174966825,5.26177586041155,-13.0602503405638
"CAS-ESM2-0","ssp126","r1i1p1f1","CNA",0.485458432312526,2.69449941111816,2.26857618009142
"CAS-ESM2-0","ssp245","r1i1p1f1","CNA",0.552304418495426,3.58171886247192,4.89642007012519
"CAS-ESM2-0","ssp370","r1i1p1f1","CNA",0.570805298383092,4.09993079347316,-1.34909583533201
"CAS-ESM2-0","ssp585","r1i1p1f1","CNA",0.468456088891906,5.0052059315675,3.99987542986969
"CAS-ESM2-0","ssp126","r3i1p1f1","CNA",0.563868933349323,2.66951535542779,4.80630445974665
"CAS-ESM2-0","ssp245","r3i1p1f1","CNA",0.546363914075519,3.31693067247534,5.32958307078051
"CAS-ESM2-0","ssp370","r3i1p1f1","CNA",0.547749008024315,3.97758863272247,6.53322032159365
"CAS-ESM2-0","ssp585","r3i1p1f1","CNA",0.530400922010456,5.11155783078942,7.17436969767115
"CAS-ESM2-0","ssp126","r1i1p1f1","EAS",0.335222967590528,1.91125084919486,4.65938906839542
"CAS-ESM2-0","ssp245","r1i1p1f1","EAS",0.321195815071694,2.81987888001561,4.55968717248464
"CAS-ESM2-0","ssp370","r1i1p1f1","EAS",0.371608329815421,3.26103380613705,3.2516940194905
"CAS-ESM2-0","ssp585","r1i1p1f1","EAS",0.372963708772577,4.63701147870938,7.47074452759285
"CAS-ESM2-0","ssp126","r3i1p1f1","EAS",0.353272889244102,2.05813323650267,4.47819272845943
"CAS-ESM2-0","ssp245","r3i1p1f1","EAS",0.373437677637064,2.8443610461041,3.2241541052584
"CAS-ESM2-0","ssp370","r3i1p1f1","EAS",0.324703377841223,3.37756408745241,1.19193695692834
"CAS-ESM2-0","ssp585","r3i1p1f1","EAS",0.323066127681372,4.5358006541743,7.44654443984021
"CAS-ESM2-0","ssp126","r1i1p1f1","EAU",0.472028733672105,1.54478588600881,-11.2860884938328
"CAS-ESM2-0","ssp245","r1i1p1f1","EAU",0.490687580376983,2.50136530534962,-4.8302738556946
"CAS-ESM2-0","ssp370","r1i1p1f1","EAU",0.500634929494766,3.33356641297206,-6.15188229778965
"CAS-ESM2-0","ssp585","r1i1p1f1","EAU",0.444045912407952,4.33821203842035,-9.59075697558772
"CAS-ESM2-0","ssp126","r3i1p1f1","EAU",0.373394726345959,1.66924860001126,-9.7328470040093
"CAS-ESM2-0","ssp245","r3i1p1f1","EAU",0.448366982200313,2.6512000756212,-14.937362674778
"CAS-ESM2-0","ssp370","r3i1p1f1","EAU",0.413640338636329,3.19958681379359,-5.51835415838373
"CAS-ESM2-0","ssp585","r3i1p1f1","EAU",0.459976052931337,4.32522342436397,-12.4459461162214
"CAS-ESM2-0","ssp126","r1i1p1f1","ECA",0.532187721192589,2.54361377310295,12.1382704963422
"CAS-ESM2-0","ssp245","r1i1p1f1","ECA",0.500133259544353,3.78803277154719,13.9268976875807
"CAS-ESM2-0","ssp370","r1i1p1f1","ECA",0.530767827345791,4.38218058278545,16.5578124332021
"CAS-ESM2-0","ssp585","r1i1p1f1","ECA",0.480079405765427,5.97213681971033,21.0440855024501
"CAS-ESM2-0","ssp126","r3i1p1f1","ECA",0.481028620802175,2.67565643768199,12.7023479913367
"CAS-ESM2-0","ssp245","r3i1p1f1","ECA",0.539998306967979,3.65349968368292,13.5252247057543
"CAS-ESM2-0","ssp370","r3i1p1f1","ECA",0.422415878023963,4.41553512628019,15.3914056478669
"CAS-ESM2-0","ssp585","r3i1p1f1","ECA",0.447732113362747,6.10316698786158,22.1538485300885
"CAS-ESM2-0","ssp126","r1i1p1f1","EEU",0.835038751496272,3.37426259345142,11.9889040034663
"CAS-ESM2-0","ssp245","r1i1p1f1","EEU",0.881873571106456,4.60309514265333,19.4946399721954
"CAS-ESM2-0","ssp370","r1i1p1f1","EEU",0.879048937147414,5.05875225877395,21.1087868973562
"CAS-ESM2-0","ssp585","r1i1p1f1","EEU",0.904611857974047,6.40524075567146,27.1514247569385
"CAS-ESM2-0","ssp126","r3i1p1f1","EEU",0.897904231673477,3.45392854880953,11.7584134459496
"CAS-ESM2-0","ssp245","r3i1p1f1","EEU",0.883853507437345,4.39634135550739,16.818449387035
"CAS-ESM2-0","ssp370","r3i1p1f1","EEU",1.00294073399986,5.42543249427524,17.5435871047354
"CAS-ESM2-0","ssp585","r3i1p1f1","EEU",0.87858160855595,6.75865884832876,29.9461930061135
"CAS-ESM2-0","ssp126","r1i1p1f1","ENA",0.365815896225366,2.67421431808975,8.83576980616641
"CAS-ESM2-0","ssp245","r1i1p1f1","ENA",0.427680259050261,3.67053086876456,10.417843715778
"CAS-ESM2-0","ssp370","r1i1p1f1","ENA",0.359230435697576,3.85668582743028,9.12265900583942
"CAS-ESM2-0","ssp585","r1i1p1f1","ENA",0.433269593747591,5.01252884855853,13.4480472836412
"CAS-ESM2-0","ssp126","r3i1p1f1","ENA",0.363524486361879,2.70888622243052,8.68673369563352
"CAS-ESM2-0","ssp245","r3i1p1f1","ENA",0.377713199476158,3.24306850028944,9.27976250798213
"CAS-ESM2-0","ssp370","r3i1p1f1","ENA",0.371478243026415,4.22368684099598,13.682205475348
"CAS-ESM2-0","ssp585","r3i1p1f1","ENA",0.39462728890308,5.15207233018782,15.6739895279826
"CAS-ESM2-0","ssp126","r1i1p1f1","ESAF",0.41922413822063,1.67357168327646,0.517157884848637
"CAS-ESM2-0","ssp245","r1i1p1f1","ESAF",0.419250086348448,2.83493365565846,-1.57955763159995
"CAS-ESM2-0","ssp370","r1i1p1f1","ESAF",0.410857152164684,3.63390916359504,-6.77558194824517
"CAS-ESM2-0","ssp585","r1i1p1f1","ESAF",0.387254841829623,4.81112651523154,-5.70888877385885
"CAS-ESM2-0","ssp126","r3i1p1f1","ESAF",0.357780034423083,1.64483242193205,-1.09218559551865
"CAS-ESM2-0","ssp245","r3i1p1f1","ESAF",0.403534300333566,2.75644865669062,-4.22871997444456
"CAS-ESM2-0","ssp370","r3i1p1f1","ESAF",0.433554916441638,3.55955544611453,-5.70689286422095
"CAS-ESM2-0","ssp585","r3i1p1f1","ESAF",0.377313027931266,4.87654994757065,-2.85687198934877
"CAS-ESM2-0","ssp126","r1i1p1f1","ESB",0.650792628546008,2.58260184528285,16.23426526481
"CAS-ESM2-0","ssp245","r1i1p1f1","ESB",0.638445886402955,4.02510011325046,22.2608196143334
"CAS-ESM2-0","ssp370","r1i1p1f1","ESB",0.696735179371947,4.34733149366929,19.9492456142668
