pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym
4.0866908862402464e-05,1982,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.806055247492041e-05,1983,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.955164527831824e-05,1984,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.264459133477626e-05,1985,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.918672391711281e-05,1986,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.1006661674593887e-05,1987,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.038740961246839e-05,1988,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.130965956986147e-05,1989,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.921456963794517e-05,1990,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.761013146028388e-05,1991,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.9492902290458e-05,1992,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.26002897158782e-05,1993,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.751481644821256e-05,1994,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.022166199352453e-05,1995,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.153285470190319e-05,1996,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.727775242939365e-05,1997,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.2438011774252806e-05,1998,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.9078954886008725e-05,1999,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.182051522340079e-05,2000,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.6877900174821944e-05,2001,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.511837455496254e-05,2002,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.8090225095296626e-05,2003,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.017379460946123e-05,2004,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.797292453121816e-05,2005,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.7573695972433765e-05,2006,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.033239706871068e-05,2007,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.7122569343652486e-05,2008,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.318202417262718e-05,2009,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.134292000374943e-05,2010,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.472893541229583e-05,2011,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.717345572255526e-05,2012,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
4.607113245222873e-05,2013,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
3.913335780699816e-05,2014,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA
2.229360895901951e-05,1980,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.2724700123076845e-05,1981,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.266395701774357e-05,1982,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.0571586474812592e-05,1983,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.5036042472673963e-05,1984,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.845561994725945e-05,1985,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.3640954371180873e-05,1986,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.4501592130753987e-05,1987,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.4214889573450457e-05,1988,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
1.861924572078185e-05,1989,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.3490582011860226e-05,1990,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.408241190736946e-05,1991,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.1652700827313363e-05,1992,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.7036873761160582e-05,1993,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.2085433933251696e-05,1994,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.309173525780405e-05,1995,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.197142301926062e-05,1996,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.6869947676772315e-05,1997,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.406720727089572e-05,1998,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.336761346113913e-05,1999,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.3653289267519523e-05,2000,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.1173432031906393e-05,2001,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.2556370233531437e-05,2002,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.264786564153134e-05,2003,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.2114335270384428e-05,2004,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.254657755650513e-05,2005,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.2080657937418606e-05,2006,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.2131779742272037e-05,2007,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
1.8282532522098855e-05,2008,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.0090131726709004e-05,2009,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.065470470929517e-05,2010,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.1570428983736583e-05,2011,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.120914502455821e-05,2012,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.4775095223718466e-05,2013,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
2.230370095194555e-05,2014,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA
5.399974700134186e-05,1980,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.9247482902811066e-05,1981,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.2704899895356464e-05,1982,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.448380447916091e-05,1983,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.6803213687442725e-05,1984,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.3434702167467796e-05,1985,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.008543705046139e-05,1986,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.5980022376134274e-05,1987,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.176862423853652e-05,1988,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.983592533469575e-05,1989,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.7445667586544655e-05,1990,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.648829679128323e-05,1991,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.076083352669385e-05,1992,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.0945116873587496e-05,1993,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.325381982549007e-05,1994,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.2228171290678204e-05,1995,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.128350930135784e-05,1996,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.828699586427056e-05,1997,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.962842332361612e-05,1998,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.9105866381615164e-05,1999,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.1661989816726214e-05,2000,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
6.418928926561305e-05,2001,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.753661096491247e-05,2002,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.017472624125173e-05,2003,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.409130425948553e-05,2004,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.6690424933758476e-05,2005,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.707813428004106e-05,2006,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.541954274568172e-05,2007,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.4723846064147824e-05,2008,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.083090095260993e-05,2009,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.967466440657215e-05,2010,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.932415167781601e-05,2011,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.099169126423543e-05,2012,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
5.1574646264359516e-05,2013,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
4.9050317196038485e-05,2014,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA
3.442421584465914e-05,1980,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.835131824161382e-05,1981,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.083565458414842e-05,1982,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.8595414708801245e-05,1983,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.4871739103822855e-05,1984,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.954900246382963e-05,1985,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.8992230037677667e-05,1986,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.7148422354799777e-05,1987,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.4805818697818083e-05,1988,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.333303492375855e-05,1989,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.4384321972589643e-05,1990,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.461237679897149e-05,1991,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.6852970513092264e-05,1992,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.630533846349143e-05,1993,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.144532243504301e-05,1994,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.256562145682752e-05,1995,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.877512856913623e-05,1996,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.7947109189150965e-05,1997,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.705693975628909e-05,1998,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.950368893445724e-05,1999,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.233550701814119e-05,2000,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
4.246973447941452e-05,2001,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.570043861678674e-05,2002,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.085669157420286e-05,2003,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.548773419183582e-05,2004,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.527828486854785e-05,2005,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.560294792579622e-05,2006,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.231307238938817e-05,2007,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.482189080653199e-05,2008,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.179836674211682e-05,2009,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.504900473311708e-05,2010,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.382632629268211e-05,2011,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.1069982157284636e-05,2012,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
3.3360090556182344e-05,2013,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
2.9192536910197655e-05,2014,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
6.640115354798232e-05,1980,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.381364282527904e-05,1981,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
5.960867534070036e-05,1982,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.369537475665162e-05,1983,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.850776865048942e-05,1984,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.4358588095154e-05,1985,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.375652711051404e-05,1986,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.016496553472398e-05,1987,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.164591538455956e-05,1988,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.39949661318247e-05,1989,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.504555187138083e-05,1990,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
5.995014595335106e-05,1991,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.552712012552042e-05,1992,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.825693789686775e-05,1993,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.398189095991828e-05,1994,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.450901841729322e-05,1995,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.418956907573535e-05,1996,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.473927979950802e-05,1997,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.382178359653374e-05,1998,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.05518438734142e-05,1999,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.702024546685643e-05,2000,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.350464586199926e-05,2001,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.46010568802139e-05,2002,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.019861289656909e-05,2003,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.142322677538812e-05,2004,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.223451893292614e-05,2005,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.670432695641439e-05,2006,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.507888517455143e-05,2007,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.814707726193323e-05,2008,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.010035844118629e-05,2009,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
7.51273287114799e-05,2010,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.851924853613443e-05,2011,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
5.876977837610876e-05,2012,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.841917441715402e-05,2013,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
6.437650547738396e-05,2014,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS
4.326726554172668e-05,1980,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.9677777742679666e-05,1981,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.6798441572587186e-05,1982,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.348143961778729e-05,1983,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.9012156294759326e-05,1984,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.953689086439825e-05,1985,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.840983461882249e-05,1986,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.037098823443555e-05,1987,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.549269840537268e-05,1988,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
3.78112579731291e-05,1989,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.7083861223194745e-05,1990,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.021171602641685e-05,1991,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.315009523095774e-05,1992,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.4420791801138834e-05,1993,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.166050692752555e-05,1994,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.2934011948057865e-05,1995,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.344139397023468e-05,1996,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.2133725699603815e-05,1997,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.5985177033532766e-05,1998,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.686343946625369e-05,1999,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.307183709024628e-05,2000,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
5.207217547724838e-05,2001,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.946388682548241e-05,2002,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.758232617530817e-05,2003,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
4.899215871543893e-05,2004,AWI-CM-1-1-MR,historical,r4i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA
