ann_agg,year,esm,experiment,ensemble,variable,continent,type,name,acronym
269.03767118004413,1987,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.6138186931435,1988,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.40022248978136,1989,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.59145133946805,1990,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.8235799813041,1991,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.0721277503315,1992,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.13988079565166,1993,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.67526307890563,1994,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.56415160478247,1995,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.0651430978218,1996,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.3291413116743,1997,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.96747398661927,1998,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.1286682384455,1999,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.0645140630197,2000,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
270.44632247790616,2001,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
270.07213402958797,2002,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.06356039566634,2003,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.65282834780874,2004,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
270.4052858475357,2005,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.757803808671,2006,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.5561131602489,2007,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.29526225715944,2008,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.7754818333223,2009,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
270.69087564590967,2010,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
270.14129829293796,2011,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.9483128112107,2012,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.99931888294935,2013,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
270.26210127187045,2014,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
282.1473413095348,1980,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.83265070381486,1981,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.403101760987,1982,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.4150442856988,1983,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.39314200646265,1984,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
280.8698065825625,1985,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.37444505663615,1986,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.62644479371653,1987,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.59197561621363,1988,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.10956462963657,1989,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.2974620202943,1990,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.972496058049,1991,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.252845943242,1992,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.87236631281627,1993,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.64906452395235,1994,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.1301644795968,1995,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.62054263295653,1996,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.8602947200796,1997,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.5120665520131,1998,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.4609108689386,1999,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.7694252412212,2000,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
283.08542026915853,2001,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
283.78424438018595,2002,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
281.9597808517091,2003,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.3351061723668,2004,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
284.4251321934208,2005,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
283.74303661713975,2006,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.47118729450494,2007,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
283.2790770009262,2008,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.3669593293794,2009,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.8826077242819,2010,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.9647100344855,2011,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.6669087510814,2012,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
282.9688912224478,2013,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
283.8365105433595,2014,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA
287.6144773296099,1980,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.68774750089096,1981,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.0567614185332,1982,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.4615370716043,1983,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.1256547689092,1984,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.64509071733966,1985,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.7952770071579,1986,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.5414152216152,1987,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.2736193900583,1988,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.2640635963609,1989,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.71853549278086,1990,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.46723620448864,1991,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.2834186702227,1992,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.66083401970224,1993,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.06089087963346,1994,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.1274165225636,1995,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.2807375514863,1996,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.1998927022317,1997,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.6461930662634,1998,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.73854910685594,1999,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.8672692397491,2000,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.63083302941624,2001,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.0037045088201,2002,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
286.1835931697981,2003,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.67579337968294,2004,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.06766262591105,2005,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.60387273069387,2006,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.1528155167163,2007,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.9124466035543,2008,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.2444846576007,2009,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.86039783967493,2010,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.9664555295263,2011,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
287.122182305765,2012,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
288.9004907187319,2013,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
289.4541515241076,2014,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA
285.81886315077867,1980,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.95653728861237,1981,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.3974904940541,1982,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.07999096008876,1983,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.74330283138886,1984,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.5541792388056,1985,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.18838648465254,1986,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.6027313318108,1987,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.78241596356264,1988,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.60039349678107,1989,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.80431749332473,1990,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.5460937736412,1991,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.7910117491086,1992,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.7878269822208,1993,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.5928459269773,1994,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.55101411912284,1995,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
285.6204566499041,1996,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.3123304787335,1997,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.32543359944697,1998,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.2261177778627,1999,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.8747993080426,2000,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.91984079632516,2001,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.7146300455401,2002,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.02345698721564,2003,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.66368381695924,2004,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.66180337541397,2005,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.3955926203142,2006,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.7143178765433,2007,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.69504774091985,2008,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.91660085806313,2009,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.03146255449593,2010,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.0549055048329,2011,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
286.2253100570965,2012,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.04139671950225,2013,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
287.2281646262536,2014,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA
294.11298009973325,1980,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.665466805378,1981,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.788601022555,1982,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.015514417268,1983,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.20093280441256,1984,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.4704450163016,1985,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.40336838152984,1986,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
293.90077213143593,1987,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.5869346806061,1988,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.48803086125844,1989,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.2219238612889,1990,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.49922845308976,1991,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.44919206536326,1992,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.11678108532413,1993,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.40396816515846,1994,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.33152867548665,1995,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7620807588233,1996,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.0172874681635,1997,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.83246239197115,1998,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.67011676833687,1999,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.79787190531965,2000,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.8637746490253,2001,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.89535137483267,2002,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.77836895654923,2003,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.5004779403308,2004,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.0320649457999,2005,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7227974792582,2006,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.5032872173083,2007,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.20278327908255,2008,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.1813275059313,2009,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.75980246801885,2010,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
294.7454921315842,2011,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.1485431680754,2012,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.40470097184993,2013,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
295.70626837629766,2014,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA
299.4481083002527,1980,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.2967031319804,1981,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
299.29540982562565,1982,AWI-CM-1-1-MR,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA
