esm,experiment,ens_avg,ens_avg_iasd,ens_avg_sd,var
ACCESS-ESM1-5,ssp460,-999.0,-999.0,-999.0,tas
ACCESS-ESM1-5,ssp119,-999.0,-999.0,-999.0,tas
ACCESS-ESM1-5,ssp434,-999.0,-999.0,-999.0,tas
ACCESS-ESM1-5,ssp534-over,-999.0,-999.0,-999.0,tas
IPSL-CM6A-LR,historical,283.50729174288654,0.6822223907789886,0.5288420110333133,tas
IPSL-CM6A-LR,ssp126,285.27418716603484,0.6473801190208331,0.43051882817811254,tas
IPSL-CM6A-LR,ssp245,286.88760966015303,0.5902698923663311,0.43672084025551816,tas
IPSL-CM6A-LR,ssp370,288.54826835139914,0.6556030943892448,0.6412783571130302,tas
IPSL-CM6A-LR,ssp585,290.1008083339863,0.5702957077659093,0.7346839715282402,tas
IPSL-CM6A-LR,ssp460,287.47327770058394,0.5550054778543765,0.47003907628155,tas
IPSL-CM6A-LR,ssp119,284.57486624731405,0.5907753186020406,0.399394902378113,tas
IPSL-CM6A-LR,ssp434,285.978141917124,0.7697521594063219,0.45551497795162954,tas
IPSL-CM6A-LR,ssp534-over,285.95666826524246,0.6850741566592164,0.481555440268458,tas
CESM2-WACCM,historical,287.06821902449684,0.6713690344277907,0.7014366811697482,tas
CESM2-WACCM,ssp126,289.0410248946266,0.7476461217195486,0.5366034520061229,tas
CESM2-WACCM,ssp245,289.83423837693925,0.6046354488623334,0.4952001310192828,tas
CESM2-WACCM,ssp370,291.2628656363578,0.6310683932908755,0.6643628403817253,tas
CESM2-WACCM,ssp585,292.5537491669594,0.5686834691683016,0.5498589854464896,tas
CESM2-WACCM,ssp460,-999.0,-999.0,-999.0,tas
CESM2-WACCM,ssp119,-999.0,-999.0,-999.0,tas
CESM2-WACCM,ssp434,-999.0,-999.0,-999.0,tas
CESM2-WACCM,ssp534-over,288.8863990565248,0.5978030898101373,0.48640419405843094,tas
UKESM1-0-LL,historical,284.1370876878935,0.701527430950576,0.5960345182205199,tas
UKESM1-0-LL,ssp126,287.1296351327092,0.7148037168389169,0.4912458701904749,tas
UKESM1-0-LL,ssp245,288.79201608400604,0.7005620296658881,0.5345507813293597,tas
UKESM1-0-LL,ssp370,290.6989325794537,0.611800219214604,0.6700229944486475,tas
UKESM1-0-LL,ssp585,292.0004077459249,0.5961796238885194,0.7322192140087377,tas
UKESM1-0-LL,ssp460,-999.0,-999.0,-999.0,tas
UKESM1-0-LL,ssp119,286.4183899422307,0.7166465036996732,0.5382164619015504,tas
UKESM1-0-LL,ssp434,287.9911406400283,0.6750642150926913,0.4743860020284846,tas
UKESM1-0-LL,ssp534-over,287.877187293633,0.7476903163435404,0.5481221482748103,tas
CanESM5,historical,285.2779667717976,0.6209161441346677,0.5799664346152543,tas
CanESM5,ssp126,287.53193471760835,0.6183403725143561,0.45035202612713454,tas
CanESM5,ssp245,289.22981704332034,0.6340565045246508,0.4602390226279905,tas
CanESM5,ssp370,291.5388335455246,0.6806956521080031,0.6570828774080927,tas
CanESM5,ssp585,292.8398650551548,0.6967160964197657,0.7869037520732263,tas
CanESM5,ssp460,290.35126070760987,0.582012614904919,0.5539764156975967,tas
CanESM5,ssp119,286.7502424066079,0.6344110147255564,0.4663990125094063,tas
CanESM5,ssp434,288.78110819319227,0.6562641580808866,0.49677361518187324,tas
CanESM5,ssp534-over,288.48073331164136,0.6168672326344267,0.47601388129693295,tas
