ann_agg,year,esm,experiment,ensemble,variable,continent,type,name,acronym
269.32905879321976,1980,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.3065342700275,1981,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.92064259662715,1982,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
268.1250706552828,1983,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
267.93819440308283,1984,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.9586814113115,1985,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.33830501962683,1986,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
268.9151744270133,1987,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.43832948177095,1988,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.36972033682974,1989,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.33604588632653,1990,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.80150406681315,1991,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.9884965448144,1992,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.983594870046,1993,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.78183056819597,1994,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.05122751853463,1995,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.4886282558578,1996,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.41797275188196,1997,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.2711286803956,1998,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
268.66849929741136,1999,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.61960898371365,2000,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.8297255903319,2001,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.63274448738474,2002,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.9255744905937,2003,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.7748185363258,2004,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.98658021171474,2005,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.16340234634873,2006,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
270.54593387470516,2007,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
271.24932956181965,2008,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
269.42760375425104,2009,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
272.1797357745338,2010,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
271.61284698052395,2011,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
271.6818262310762,2012,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
272.2428028514029,2013,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
271.3589398430312,2014,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN
265.74006888820696,1980,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.2421501594379,1981,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.0908470752152,1982,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.35220558797425,1983,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.06050628643624,1984,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.71651483903264,1985,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.35775270982725,1986,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.1024534072036,1987,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.77222113734393,1988,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.7527915284899,1989,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.41148629435963,1990,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.0983555641497,1991,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.3915160339307,1992,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.10312047471433,1993,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
264.9416838753993,1994,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.2148522102986,1995,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.71887739942025,1996,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.4333119544329,1997,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.03286993446386,1998,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.427481497079,1999,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.886203479599,2000,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.7958470981678,2001,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.43349450578245,2002,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.77015182620664,2003,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.89354842036784,2004,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.0743313770773,2005,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
266.75578378450786,2006,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
267.0616987057574,2007,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.07509367998586,2008,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
265.9285272087152,2009,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
269.2643224185412,2010,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
268.4893347676274,2011,E3SM-1-1,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN
